id,CVE_ENT,CVE_MUN,MAPA,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_administrativas,tasa_administrativas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
86,15,086,15086,Temascaltepec,35014,102,2.913120466,54,1.542240247,48,1.370880219,0,0,0,0,0,0,0,0,0,0,0,0
87,15,087,15087,Temoaya,105766,168,1.588412155,69,0.652383564,86,0.813115746,0,0,0,0,13,0.122912845,0,0,0,0,0,0
88,15,088,15088,Tenancingo,104677,340,3.248086972,55,0.525425834,274,2.617575972,0,0,0,0,0,0,11,0.105085167,0,0,0,0
89,15,089,15089,Tenango del Aire,11359,18,1.584646536,18,1.584646536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,15,090,15090,Tenango del Valle,90518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,15,091,15091,Teoloyucan,65459,51,0.779113644,51,0.779113644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,15,092,15092,Teotihuacán,58507,56,0.957150426,48,0.820414651,0,0,0,0,0,0,0,0,8,0.136735775,0,0,0,0
93,15,093,15093,Tepetlaoxtoc,32564,28,0.859845228,28,0.859845228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,15,094,15094,Tepetlixpa,20500,79,3.853658537,7,0.341463415,72,3.512195122,0,0,0,0,0,0,0,0,0,0,0,0
95,15,095,15095,Tepotzotlán,103696,36,0.347168647,36,0.347168647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,15,096,15096,Tequixquiac,39489,25,0.633087695,25,0.633087695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,15,097,15097,Texcaltitlán,18482,89,4.815496158,16,0.865707175,66,3.571042095,0,0,0,0,7,0.378746889,0,0,0,0,0,0
98,15,098,15098,Texcalyacac,5736,10,1.743375174,10,1.743375174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,15,099,15099,Texcoco,277562,570,2.053595233,139,0.500789013,410,1.477147448,0,0,0,0,5,0.018013993,0,0,16,0.057644778,0,0
100,15,100,15100,Tezoyuca,47044,28,0.595187484,28,0.595187484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,15,101,15101,Tianguistenco,84259,94,1.115607828,91,1.080003323,0,0,0,0,0,0,0,0,0,0,3,0.035604505,0,0
102,15,102,15102,Timilpan,16414,39,2.37602047,39,2.37602047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,15,103,15103,Tlalmanalco,49196,42,0.853727945,42,0.853727945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,15,104,15104,Tlalnepantla de Baz,672202,2393,3.559941803,529,0.786965823,1749,2.601896454,0,0,0,0,84,0.124962437,6,0.008925888,25,0.037191201,0,0
105,15,105,15105,Tlatlaya,31762,103,3.242868837,54,1.700144827,49,1.54272401,0,0,0,0,0,0,0,0,0,0,0,0
106,15,106,15106,Toluca,910608,5141,5.645678492,621,0.681961942,3220,3.536098958,1248,1.370512888,0,0,0,0,35,0.038435858,17,0.018668845,0,0
107,15,107,15107,Tonatico,12912,24,1.858736059,23,1.781288724,0,0,0,0,0,0,0,0,0,0,1,0.077447336,0,0
108,15,108,15108,Tultepec,157645,109,0.69142694,69,0.437692283,0,0,0,0,0,0,0,0,0,0,40,0.253734657,0,0
109,15,109,15109,Tultitlán,516341,917,1.775958136,150,0.290505693,113,0.218847622,654,1.266604821,0,0,0,0,0,0,0,0,0,0
110,15,110,15110,Valle de Bravo,61590,323,5.24435785,68,1.104075337,250,4.059100503,0,0,0,0,0,0,5,0.08118201,0,0,0,0
111,15,111,15111,Villa de Allende,53275,53,0.994838104,53,0.994838104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,15,112,15112,Villa del Carbón,51498,109,2.116587052,52,1.009747951,57,1.106839101,0,0,0,0,0,0,0,0,0,0,0,0
113,15,113,15113,Villa Guerrero,69086,88,1.273774716,44,0.636887358,44,0.636887358,0,0,0,0,0,0,0,0,0,0,0,0
114,15,114,15114,Villa Victoria,108196,144,1.330917964,75,0.693186439,69,0.637731524,0,0,0,0,0,0,0,0,0,0,0,0
115,15,115,15115,Xonacatlán,54633,126,2.306298391,27,0.494206798,99,1.812091593,0,0,0,0,0,0,0,0,0,0,0,0
116,15,116,15116,Zacazonapan,5109,1,0.19573302,1,0.19573302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,15,117,15117,Zacualpan,13522,50,3.697677858,14,1.0353498,36,2.662328058,0,0,0,0,0,0,0,0,0,0,0,0
118,15,118,15118,Zinacantepec,203872,96,0.470883692,96,0.470883692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,15,119,15119,Zumpahuacán,18833,29,1.539850263,29,1.539850263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,15,120,15120,Zumpango,280455,615,2.192865166,119,0.424310495,137,0.488491915,314,1.119609206,0,0,12,0.042787613,21,0.074878323,12,0.042787613,0,0
121,15,121,15121,Cuautitlán Izcalli,555163,656,1.181634943,255,0.459324559,380,0.684483656,0,0,0,0,21,0.037826728,0,0,0,0,0,0
122,15,122,15122,Valle de Chalco Solidaridad,391731,589,1.503582816,225,0.574373741,309,0.788806605,0,0,0,0,55,0.14040247,0,0,0,0,0,0
123,15,123,15123,Luvianos,28822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,15,124,15124,San José del Rincón,100082,250,2.49795168,86,0.859295378,63,0.629483823,100,0.999180672,0,0,0,0,1,0.009991807,0,0,0,0
125,15,125,15125,Tonanitla,14883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888,8888,8888,8888,No Disponible,0,727,0,0,0,617,0,0,0,0,0,104,0,0,0,0,0,6,0
9999,9999,9999,9999,Total Estado de México,16992418,37157,2.186681142,10413,0.612802722,19906,1.171463649,6035,0.355158401,17,0.001000446,358,0.02106822,264,0.015536341,158,0.009298265,6,0.000353099
